PID,smiles,value
423,[*]c1cc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N([*])C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1C,-8.872895202
424,[*]c1cc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4c(C)cc(-c6cc(C)c([*])cc6C)cc4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1,-8.259637311
425,[*]c1cc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4c(C)cc([*])c6ccccc46)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c2ccccc12,-7.850780887
426,[*]c1cc(C)c(N2C(=O)c3ccc(Oc4cc(C(C)(C)C)c(Oc5ccc6c(c5)C(=O)N(c5c(C)cc([*])cc5C)C6=O)cc4C(C)(C)C)cc3C2=O)c(C)c1,-8.657577319
427,[*]c1cc(C)c(N2C(=O)c3ccc(Oc4cc(C)c(Oc5ccc6c(c5)C(=O)N(c5c(C)cc([*])cc5C)C6=O)c(C)c4C)cc3C2=O)c(C)c1,-9.187086643
428,[*]c1cc(C)c(NC(=O)c2ccc(Oc3cc(C(C)(C)C)c(Oc4ccc(C(=O)Nc5c(C)cc(C([*])(C)C)cc5C)cc4)cc3C(C)(C)C)cc2)c(C)c1,-9.027797162
429,[*]c1cc(C)c(OC(=O)Oc2c(C)cc(C([*])(C(F)(F)F)C(F)(F)F)cc2C)c(C)c1,-8.494850022
430,[*]c1cc(C)c(OC(=O)Oc2c(C)cc(C([*])(C)C)cc2C)c(C)c1,-9.254144805
431,[*]c1cc(C)c(OC(=O)c2cc(C(=O)Oc3c(C)cc(C([*])(C)C)cc3C)cc(C(C)(C)C)c2)c(C)c1,-8.899629455
432,[*]c1cc(C)c(OC(=O)c2ccc(Oc3c(C)cc(C([*])(C)C)cc3C)cc2)c(C)c1,-9.13667714
433,[*]c1cc(C)c(OC(=O)c2cccc(C(=O)Oc3c(C)cc(C([*])(C)C)cc3Br)c2)c(Br)c1,-9.202732459
434,[*]c1cc(C)c(OC(=O)c2cccc(C(=O)Oc3c(C)cc(C([*])(C)C)cc3C)c2)c(C)c1,-9.4867824
435,[*]c1cc(C)c(OC(=O)c2cccc(C(=O)Oc3c(C)cc(C4([*])c5ccccc5-c5ccccc54)cc3Br)c2)c(Br)c1,-8.812479279
436,[*]c1cc(C)c(OC(=O)c2cccc(Oc3c(C)cc(C([*])(C)C)cc3C)c2)c(C)c1,-9.455931956
437,[*]c1cc(C)c(Oc2ccc(C(=O)c3ccc(-c4c(C)cc([*])cc4C)cc3)cc2)c(C)c1,-9.322393047
438,[*]c1cc(C)c(Oc2ccc(C(=O)c3ccc(Oc4c(C)cc(C([*])(C)C)cc4C)cc3)cc2)c(C)c1,-9.251811973
439,[*]c1cc(C)c(Oc2ccc(C(=O)c3ccc(Oc4cc(C)c(C5([*])OC(=O)c6ccccc65)cc4C)cc3)cc2)cc1C,-9.809668302
440,[*]c1cc(C)c(Oc2ccc(C(C)(C)c3ccc(Oc4c(C)cc(C([*])(C(F)(F)F)C(F)(F)F)cc4C)cc3)cc2)c(C)c1,-8.744727495
441,[*]c1cc(C)c(Oc2ccc(C(C)(C)c3ccc(Oc4c(C)cc(C([*])(C)C)cc4C)cc3)cc2)c(C)c1,-9.251811973
442,[*]c1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4c(C)cc(C(C)(C)c5ccc(C([*])(C)C)cc5)cc4C)cc3)cc2)c(C)c1,-9.494850022
443,[*]c1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4c(C)cc(C(C)(C)c5cccc(C([*])(C)C)c5)cc4C)cc3)cc2)c(C)c1,-9.744727495
444,[*]c1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4c(C)cc(C([*])(C(F)(F)F)C(F)(F)F)cc4C)cc3)cc2)c(C)c1,-8.744727495
445,[*]c1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4c(C)cc(C([*])(C(F)(F)F)C(F)(F)F)cc4C)cc3C(O)(C(F)(F)F)C(F)(F)F)c(C(O)(C(F)(F)F)C(F)(F)F)c2)c(C)c1,-8.853871964
446,[*]c1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4c(C)cc(C([*])(C)C)cc4C)cc3)cc2)c(C)c1,-9.251811973
447,[*]c1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4c(C)cc(C([*])(C)C)cc4C)cc3C(O)(C(F)(F)F)C(F)(F)F)c(C(O)(C(F)(F)F)C(F)(F)F)c2)c(C)c1,-9.070581074
448,[*]c1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4c(C)cc([*])cc4C)cc3)cc2)c(C)c1,-9.454692884
449,[*]c1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4cc(C)c(C5([*])OC(=O)c6ccccc65)cc4C)cc3)cc2)cc1C,-9.809668302
450,[*]c1cc(C)c2c(c1)S(=O)(=O)c1cc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc(C)c1-2,-9.714442691
451,[*]c1cc(C)c2c(c1)S(=O)(=O)c1cc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc(C)c1-2,-8.628932138
452,[*]c1cc(CCCCCCCCCCCC)c([*])s1,-8.694648631
453,[*]c1cc(Cl)c(OC(=O)Oc2c(Cl)cc(C([*])(C)C)cc2Cl)c(Cl)c1,-9.638272164
454,[*]c1cc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4)cc3C2=O)c(C(=O)OCC2c3ccccc3-c3ccccc32)c(C(=O)O)c1C(=O)OCC1c2ccccc2-c2ccccc21,-10.74714697
455,[*]c1cc2c(cc1C)-c1c(C)cc(CN3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc1S2(=O)=O,-8.725842151
456,[*]c1cc2c(cc1C)-c1cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc1S2(=O)=O,-9.714442691
457,[*]c1cc2c(cc1C)-c1cc(C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc1S2(=O)=O,-8.847711656
458,[*]c1cc2c(cc1O)C1(CC2(C)C)CC(C)(C)c2cc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c(O)cc21,-9.161150909
459,[*]c1cc2c(cc1O)C1(CC2(C)C)CC(C)(C)c2cc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(O)cc21,-8.344861565
460,[*]c1cc2c(cc1Oc1ccc(C(C)(C)C)cc1)C(=O)N(Cc1ccc(Oc3ccc(N4C(=O)c5cc([*])c(Oc6ccc(C(C)(C)C)cc6)cc5C4=O)cc3)cc1)C2=O,-8.946921557
461,[*]c1cc2c(cc1Oc1ccc(C)cc1)C(=O)N(Cc1ccc(Oc3ccc(N4C(=O)c5cc([*])c(Oc6ccc(C)cc6)cc5C4=O)cc3)cc1)C2=O,-9.301899454
462,[*]c1cc2c(cc1Oc1ccccc1)C(=O)N(Cc1ccc(Cc3ccc(N4C(=O)c5cc([*])c(Oc6ccccc6)cc5C4=O)cc3)cc1)C2=O,-9.473660723
463,[*]c1cc2c(cc1Oc1ccccc1)C(=O)N(Cc1ccc(Oc3ccc(N4C(=O)c5cc([*])c(Oc6ccccc6)cc5C4=O)cc3)cc1)C2=O,-9.444905551
464,[*]c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc%10c(c9)C(=O)C(c9ccc(-c%11ccc([*])cc%11C(=O)c%11ccccc%11)cc9C(F)(F)F)C%10=O)cc8C(=O)c8ccccc8)c(C(=O)c8ccccc8)c7)c(C(=O)c7ccccc7)c6)cc5C(=O)c5ccccc5)c(C(=O)c5ccccc5)c4)c(C(=O)c4ccccc4)c3)c(C(=O)c3ccccc3)c2)c(C(=O)c2ccccc2)c1,-10.1079054
465,[*]c1ccc(-c2ccc(-c3ccc(C([*])(c4ccccc4)C(F)(F)F)cc3)cc2)cc1,-8.494850022
466,[*]c1ccc(-c2ccc(-n3c(=O)c4cc5oc6cc7c(cc6oc5cc4c3=O)C3(CC(C)(C)c4cc5oc6cc8c(=O)n([*])c(=O)c8cc6oc5cc43)CC7(C)C)cc2C(F)(F)F)c(C(F)(F)F)c1,-8.193820026
467,[*]c1ccc(-c2ccc(C([*])(C(F)(F)F)C(F)(F)F)cc2)cc1,-7.920818754
468,[*]c1ccc(-c2ccc(C([*])(c3ccccc3)C(F)(F)F)cc2)cc1,-8.602059991
469,[*]c1ccc(-c2ccc(C3([*])OC(=O)c4ccccc43)cc2)cc1,-8.958607315
470,[*]c1ccc(-c2ccc(N3C(=O)c4cc5c(cc4C3=O)S(=O)(=O)c3cc4c(cc3S5(=O)=O)C(=O)N([*])C4=O)cc2C(F)(F)F)c(C(F)(F)F)c1,-9.180456064
471,[*]c1ccc(-c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(-c7ccc(-n8c(=O)c9cc%10c(=O)n([*])c(=O)c%10cc9c8=O)cc7)cc6C(F)(F)F)cc5)C(=O)N(c5ccccc5)c5ccccc54)cc3)c(C(F)(F)F)c2)cc1,-9.118045029
472,[*]c1ccc(-c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(-c7ccc(-n8c(=O)c9cc%10c(=O)n([*])c(=O)c%10cc9c8=O)cc7)cc6C(F)(F)F)cc5)c5ccccc5-c5ccccc54)cc3)c(C(F)(F)F)c2)cc1,-9.20481541
473,[*]c1ccc(-c2ccc3c(c2)C(=O)C(c2ccc(-c4ccc5c(c4)C(=O)C(c4ccc(-c6ccc7c(c6)C(=O)C(c6ccc([*])cc6C(F)(F)F)C7=O)cc4C(F)(F)F)C5=O)cc2C(F)(F)F)C3=O)c(C(=O)c2ccccc2)c1,-9.576754126
474,[*]c1ccc(-c2nc3cc(-c4ccc5nc([*])[nH]c5c4)ccc3[nH]2)cc1,-12.39794001
475,[*]c1ccc(-c2nc3cc(C(c4ccc5oc(-c6ccc(C([*])(C(F)(F)F)C(F)(F)F)cc6)nc5c4)(C(F)(F)F)C(F)(F)F)ccc3o2)cc1,-8.785156152
476,[*]c1ccc(-c2nc3ccc(-c4ccc5[nH]c([*])nc5c4)cc3[nH]2)c(Br)c1,-12.22184875
477,[*]c1ccc(-c2nc3ccc(C(c4ccc5nc(-c6ccc(C([*])(C(F)(F)F)C(F)(F)F)cc6)oc5c4)(C(F)(F)F)C(F)(F)F)cc3o2)cc1,-7.018634491
478,[*]c1ccc(-c2nnc(-c3cccc(-c4nnc([*])n4-c4ccc(C)cc4)c3)n2-c2ccccc2)cc1,-9.835647144
479,[*]c1ccc(-c2nnc(-c3cccc(-c4nnc([*])n4-c4ccc(Cl)cc4)c3)n2-c2ccccc2)cc1,-9.931814138
480,[*]c1ccc(-c2nnc(-c3cccc(-c4nnc([*])n4-c4ccc(F)cc4)c3)n2-c2ccccc2)cc1,-10.22914799
481,[*]c1ccc(-c2nnc(-c3cccc(-c4nnc([*])n4-c4ccccc4)c3)n2-c2ccccc2)cc1,-10.07572071
482,[*]c1ccc(-c2nnc([*])o2)cc1,-8.76700389
483,[*]c1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccc(C([*])(C)C)cc5)c(=O)c4cc3c2=O)cc1,-9.148741651
484,[*]c1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc5c(c4)C(C)(C)CC5([*])C)cc3C(F)(F)F)c(C(F)(F)F)c2)cc1,-9.140861703
485,[*]c1ccc(C(=O)Nc2ccc(C(c3ccc(NC(=O)c4ccc5c(c4)C(C)(C)CC5([*])C)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,-9.133712661
486,[*]c1ccc(C(=O)Nc2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(C)(C)CC7([*])C)cc5)cc4)cc3)cc2)cc1,-9.718966633
487,[*]c1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(C)(C)CC5([*])C)cc3)cc2)cc1,-9.777283529
488,[*]c1ccc(C(=O)Nc2ccc(S(=O)(=O)c3ccc(NC(=O)c4ccc5c(c4)C(C)(C)CC5([*])C)cc3)cc2)cc1,-10.27572413
489,[*]c1ccc(C(=O)Nc2cccc(NC(=O)c3ccc4c(c3)C(C)(C)CC4([*])C)c2)cc1,-9.847711656
490,[*]c1ccc(C(=O)Nc2cccc3c(NC(=O)c4ccc5c(c4)C(C)(C)CC5([*])C)cccc23)cc1,-10.02687215
491,[*]c1ccc(C(=O)c2ccc(Oc3ccc(-c4ccc(Oc5ccc(C(=O)c6ccc7c(c6)C(C)(C6CCCCC6)CC7([*])C6CCCCC6)cc5)cc4)cc3)cc2)cc1,-9.832682665
492,[*]c1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5ccc(Oc6ccc(C(=O)c7ccc(C8([*])OC(=O)c9ccccc98)cc7)cc6)cc5)cc4)cc3)cc2)cc1,-10.29242982
493,[*]c1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4ccc(Oc5ccc(C(=O)c6ccc(C7([*])OC(=O)c8ccccc87)cc6)cc5)cc4)cc3)cc2)cc1,-10.16749109
494,[*]c1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4ccc(Oc5ccc(C(=O)c6ccc7c(c6)C(C)(C6CCCCC6)CC7([*])C6CCCCC6)cc5)cc4)cc3)cc2)cc1,-9.987162775
495,[*]c1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(Oc6ccc(C(=O)c7ccc(C8([*])OC(=O)c9ccccc98)cc7)cc6)cc5)c4)cc3)cc2)cc1,-10.56863624
496,[*]c1ccc(C(=O)c2ccc(Oc3ccc(C(c4ccc(Oc5ccc(C(=O)c6ccc(C([*])(C)C)cc6)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1,-9.619788758
497,[*]c1ccc(C(=O)c2ccc(Oc3ccc(C(c4ccc(Oc5ccc(C(=O)c6ccc7c(c6)C(C)(C6CCCCC6)CC7([*])C6CCCCC6)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1,-9.785156152
498,[*]c1ccc(C(=O)c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(C(=O)c7ccc8c(c7)C(C)(C7CCCCC7)CC8([*])C7CCCCC7)cc6)cc5)CCCCC4)cc3)cc2)cc1,-9.804100348
499,[*]c1ccc(C(=O)c2ccc(Oc3ccc(Oc4ccc(Oc5ccc(C(=O)c6ccc7c(c6)C(C)(C6CCCCC6)CC7([*])C6CCCCC6)cc5)cc4)cc3)cc2)cc1,-9.966576245
500,[*]c1ccc(C(=O)c2ccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(C(=O)c6ccc7c(c6)C(C)(C6CCCCC6)CC7([*])C6CCCCC6)cc5)cc4)cc3)cc2)cc1,-9.879426069
501,[*]c1ccc(C(=O)c2ccc(Oc3ccc(Sc4ccc(Oc5ccc(C(=O)c6ccc7c(c6)C(C)(C6CCCCC6)CC7([*])C6CCCCC6)cc5)cc4)cc3)cc2)cc1,-9.950781977
502,[*]c1ccc(C(c2ccc(-n3c(=O)c4cc5oc6cc7c(cc6oc5cc4c3=O)C3(CC(C)(C)c4cc5oc6cc8c(=O)n([*])c(=O)c8cc6oc5cc43)CC7(C)C)cc2)(C(F)(F)F)C(F)(F)F)cc1,-8.070581074
503,[*]c1ccc(C(c2ccc(O)c(N3C(=O)c4cc5c(cc4C3=O)C3(C)c4ccc(cc4)C5(C)c4cc5c(cc43)C(=O)N([*])C5=O)c2)(C(F)(F)F)C(F)(F)F)cc1,-9.070581074
504,[*]c1ccc(C)c(-n2c(=O)c3cc4oc5cc6c(cc5oc4cc3c2=O)C2(CC6(C)C)CC(C)(C)c3cc4oc5cc6c(=O)n(-c7cc(C([*])(C(F)(F)F)C(F)(F)F)ccc7C)c(=O)c6cc5oc4cc32)c1,-8.408935393
505,[*]c1ccc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N([*])C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1,-9.128427064
506,[*]c1ccc(CN2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(Cc4ccc(-c6cc(C)c([*])cc6C)cc4C)C5=O)C(F)(F)F)cc3C2=O)c(C)c1.CC(F)(F)F,-9.065501549
507,[*]c1ccc(Cc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,-10.27736608
508,[*]c1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N([*])C7=O)cc5)cc4C3=O)c(C)c2C)c(C)c1C,-10.17522354
509,[*]c1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N([*])C7=O)cc5)cc4C3=O)cc2C)c(C)c1,-10.49894074
510,[*]c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4ccc(C([*])(C)C)cc4)C5=O)cc3C2=O)cc1,-9.142667504
511,[*]c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4ccc([*])cc4C)C5=O)cc3C2=O)c(C)c1,-10.43297363
512,[*]c1ccc(N2C(=O)c3ccc(C(=O)Oc4ccc(C(C)(C)c5ccc(OC(=O)c6ccc7c(c6)C(=O)N(c6ccc([*])cc6C)C7=O)cc5)cc4)cc3C2=O)c(C)c1,-10.39254498
513,[*]c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cc6c(cc4Br)C(C)(C)CC6([*])C)C5=O)cc3C2=O)cc1,-9.443697499
514,[*]c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc6c(c4)C([*])(C)CC6(C)C)C5=O)cc3C2=O)cc1,-9.728158393
515,[*]c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc(C([*])(C)C)cc4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,-9.124360063
516,[*]c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc(N([*])c6ccc(N(c7ccc(OC)cc7)c7ccc(OC)cc7)cc6)cc4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,-9.53165267
517,[*]c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc(N([*])c6ccc(OC)cc6)cc4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,-9.368556231
518,[*]c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4cccc(C([*])(C)C)c4)C5)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,-9.539102157
519,[*]c1ccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)C)cc4Oc4ccc5c(c4)C(=O)N(c4ccc([*])cc4OC)C5=O)cc3C2=O)c(OC)c1,-9.853871964
520,[*]c1ccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(C([*])(C)C)cc5)C6=O)cc4)cc3C2=O)cc1,-10.23210238
521,[*]c1ccc(N2C(=O)c3ccc([Si](C)(C)c4ccc5c(c4)C(=O)N(c4ccc([*])cc4C)C5=O)cc3C2=O)c(C)c1,-10.17848647
522,[*]c1ccc(N2C(=O)c3ccc([Si](C)(C)c4ccc5c(c4)C(=O)N(c4ccc([*])cc4OC)C5=O)cc3C2=O)c(OC)c1,-10.27572413
523,[*]c1ccc(NC(=O)c2ccc(Oc3cc(C(C)(C)C)c(Oc4ccc(C(=O)Nc5ccc(C([*])(C)C)cc5C)cc4)cc3C(C)(C)C)cc2)c(C)c1,-9.346787486
524,[*]c1ccc(OC(=O)Oc2ccc(C([*])(C)C)cc2)cc1,-9.815308569
525,[*]c1ccc(OC(=O)Oc2ccc(C([*])(C)c3ccccc3)cc2)cc1,-9.769551079
526,[*]c1ccc(OC(=O)Oc2ccc(C3([*])CC(C)CC(C)(C)C3)cc2)cc1,-9.119758224
527,[*]c1ccc(OC(=O)c2cc(C(=O)Oc3ccc(C([*])(C)C)cc3C(C)C)cc(C(C)(C)C)c2)c(C(C)C)c1,-9.298432015
528,[*]c1ccc(OC(=O)c2cc(C(=O)Oc3ccc(C([*])(C)C)cc3C)cc(C(C)(C)C)c2)c(C)c1,-9.625251654
529,[*]c1ccc(OC(=O)c2ccc(-c3ccc(C(=O)Oc4ccc(C([*])(C)C)cc4)cc3)cc2)cc1,-9.920818754
530,[*]c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C(C)(C)c4ccc(OC(=O)c5cccc(C(=O)Oc6ccc(C([*])(C)C)cc6)c5)cc4)cc3)cc2)cc1,-9.769551079
531,[*]c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C([*])(C)C)cc3)cc2)cc1,-9.595166283
532,[*]c1ccc(OC(=O)c2ccc(Oc3ccc(C([*])(C)C)cc3)cc2)cc1,-9.725842151
533,[*]c1ccc(OC(=O)c2ccc(Oc3ccc(C([*])(C)C)cc3C)cc2)c(C)c1,-9.950781977
534,[*]c1ccc(OC(=O)c2ccc(Oc3ccc(C4([*])OC(=O)c5ccccc54)cc3C)cc2)c(C)c1,-9.982966661
535,[*]c1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(N5C(=O)c6ccc(C(=O)Oc7ccc(C([*])(C)C)cc7)cc6C5=O)cc4)cc2)C3=O)cc1,-11.33818731
536,[*]c1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Cc4ccc(N5C(=O)c6ccc(C(=O)Oc7ccc(C([*])(C)C)cc7)cc6C5=O)cc4)cc2)C3=O)cc1,-10.53313238
537,[*]c1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)Oc7ccc(C([*])(C)C)cc7)cc6C5=O)cc4)cc2)C3=O)cc1,-10.50863831
538,[*]c1ccc(OC(=O)c2ccc3c(c2)C(=O)n2c-3nc3ccc(Oc4ccc5c(c4)nc4n5C(=O)c5ccc(C(=O)Oc6ccc(C([*])(C)C)cc6)cc5-4)cc32)cc1,-10.36251027
539,[*]c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C([*])(C)C)cc3)c2)cc1,-9.563837353
540,[*]c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C([*])(C)C)cc3C(C)C)c2)c(C(C)C)c1,-9.785156152
541,[*]c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C([*])(C)C)cc3C)c2)c(C)c1,-10.39794001
542,[*]c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C([*])(C)c4ccccc4)cc3)c2)cc1,-9.588380294
543,[*]c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C([*])c4ccccc4C(=O)O)cc3)c2)cc1,-9.688246139
544,[*]c1ccc(OC(=O)c2cccc(Oc3ccc(C([*])(C)C)cc3)c2)cc1,-10.30980392
545,[*]c1ccc(OC(=O)c2cccc(Oc3ccc(C([*])(C)C)cc3C)c2)c(C)c1,-10.33724217
546,[*]c1ccc(OCC(O)COc2ccc(C([*])(C)C)cc2)cc1,-11
547,[*]c1ccc(OOC(=O)c2ccc3c(c2)C(=O)c2cc(C(=O)Oc4ccc(C([*])(C)C)cc4)ccc2-3)cc1,-9.795880017
548,[*]c1ccc(OOc2ccc(C([*])(C)C)cc2)cc1,-8.793174124
549,[*]c1ccc(OOc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([*])(C)C)cc4)cc3)cc2)cc1,-9.869666232
550,[*]c1ccc(OOc2ccc([*])cc2)cc1,-8.818156412
551,[*]c1ccc(Oc2c(F)c(F)c(COC(c3ccc(C(OCc4c(F)c(F)c(Oc5ccc(C([*])(C)C)cc5)c(F)c4F)(C(F)(F)F)C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)c(F)c2F)cc1,-9.677780705
552,[*]c1ccc(Oc2c(F)c(F)c(COC(c3cccc(C(OCc4c(F)c(F)c(Oc5ccc(N6C(=O)CCC67CCC(=O)N7[*])cc5)c(F)c4F)(C(F)(F)F)C(F)(F)F)c3)(C(F)(F)F)C(F)(F)F)c(F)c2F)cc1,-9.657577319
553,[*]c1ccc(Oc2ccc(-c3ccc(-n4c(=O)c5cc6c(=O)n(-c7ccc(-c8ccc(Oc9ccc%10c(c9)C([*])(C)CC%10(C)C)c(C(F)(F)F)c8)cc7)c(=O)c6cc5c4=O)cc3)cc2C(F)(F)F)cc1,-8.913640169
554,[*]c1ccc(Oc2ccc(-c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(c6ccc(-c8ccc(Oc9ccc%10c(c9)C([*])(C)CC%10(C)C)c(C(F)(F)F)c8)cc6)C7=O)cc5C4=O)cc3)cc2C(F)(F)F)cc1,-9.097997109
555,[*]c1ccc(Oc2ccc(-c3ccc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(c8ccc(-c%10ccc(Oc%11ccc%12c(c%11)C([*])(C)CC%12(C)C)c(C(F)(F)F)c%10)cc8)C9=O)cc7)cc6)cc5C4=O)cc3)cc2C(F)(F)F)cc1,-8.958607315
556,[*]c1ccc(Oc2ccc(-c3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(-c8ccc(Oc9ccc%10c(c9)C([*])(C)CC%10(C)C)c(C(F)(F)F)c8)cc6)C7=O)cc5C4=O)cc3)cc2C(F)(F)F)cc1,-8.823908741
557,[*]c1ccc(Oc2ccc(-c3ccc(Oc4ccc(S([*])(=O)=O)cc4)cc3)cc2)cc1,-10.11463878
558,[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,-10.39147397
559,[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5sc6cc7c(=O)n([*])c(=O)c7cc6sc5cc4c3=O)cc2)cc1,-10.13076828
560,[*]c1ccc(Oc2ccc(C(=O)c3ccc(-c4ccc(C(=O)c5ccc(Oc6ccc(C([*])(C)C)cc6)cc5)cc4)cc3)cc2)cc1,-10.12493874
561,[*]c1ccc(Oc2ccc(C(=O)c3ccc(-c4ccc(S(=O)c5ccc(Oc6ccc(C([*])(C)C)cc6)cc5)cc4)cc3)cc2)cc1,-10.12493874
562,[*]c1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(Oc5ccc(C([*])(C)C)cc5)cc4)cc3)cc2)cc1,-10.21896306
563,[*]c1ccc(Oc2ccc(C(=O)c3ccc(C(C)(C)c4ccc(C(=O)c5ccc(Oc6ccc(C([*])(C)C)cc6)cc5)cc4)cc3)cc2)cc1,-9.958607315
564,[*]c1ccc(Oc2ccc(C(=O)c3ccc(C4(C5CCCCC5)CC(C)(C5CCCCC5)c5cc(C(=O)c6ccc(Oc7ccc(C([*])(C)C)cc7)cc6)ccc54)cc3)cc2)cc1,-9.73754891
